timestamp,latent_intensity,attack_count
2025-01-07 16:00:00,5.540320110807324,4
2025-01-07 17:00:00,4.114498935466831,5
2025-01-07 18:00:00,5.2613544048144885,4
2025-01-07 19:00:00,7.429210763107137,8
2025-01-07 20:00:00,5.6940162839704955,5
2025-01-07 21:00:00,7.552886368445568,10
2025-01-07 22:00:00,8.374065378014702,5
2025-01-07 23:00:00,10.443423443098684,13
2025-01-08 00:00:00,17.78194493262731,14
2025-01-08 01:00:00,15.504493622936524,12
2025-01-08 02:00:00,11.686384482680044,11
2025-01-08 03:00:00,8.577313814299371,10
2025-01-08 04:00:00,6.536445785684214,10
2025-01-08 05:00:00,6.30198879104282,6
2025-01-08 06:00:00,6.9008147858004945,8
2025-01-08 07:00:00,7.378251234769342,9
2025-01-08 08:00:00,9.274203124285131,12
2025-01-08 09:00:00,9.027245815220873,10
2025-01-08 10:00:00,13.555157062963456,9
2025-01-08 11:00:00,11.911490972289434,11
2025-01-08 12:00:00,25.794235316446997,28
2025-01-08 13:00:00,28.668976447376053,26
2025-01-08 14:00:00,20.314794787805585,22
2025-01-08 15:00:00,13.735532696757558,16
2025-01-08 16:00:00,15.092537520893377,17
2025-01-08 17:00:00,13.355435517953843,10
2025-01-08 18:00:00,15.752503860231826,13
2025-01-08 19:00:00,17.143044871230238,20
2025-01-08 20:00:00,15.770421665691966,13
2025-01-08 21:00:00,11.549742153375067,13
2025-01-08 22:00:00,7.031131774251597,7
2025-01-08 23:00:00,6.045702630766108,6
2025-01-09 00:00:00,7.742865657554203,9
2025-01-09 01:00:00,8.077910882700348,5
2025-01-09 02:00:00,5.427219188249861,6
2025-01-09 03:00:00,5.69325255853094,7
2025-01-09 04:00:00,6.349555026747817,6
2025-01-09 05:00:00,4.812805431504537,3
2025-01-09 06:00:00,5.0495825832947405,9
2025-01-09 07:00:00,5.136001277378061,8
2025-01-09 08:00:00,3.6402118504055188,2
2025-01-09 09:00:00,4.117507029573492,6
2025-01-09 10:00:00,4.919430389588326,3
2025-01-09 11:00:00,6.813598402831541,6
2025-01-09 12:00:00,9.203527851264797,4
2025-01-09 13:00:00,5.9048769682396225,2
2025-01-09 14:00:00,4.419886721685326,6
2025-01-09 15:00:00,5.190296577688078,3
2025-01-09 16:00:00,6.04395729392869,7
2025-01-09 17:00:00,6.987286134271147,9
2025-01-09 18:00:00,21.827681598361472,24
2025-01-09 19:00:00,24.06501348432512,20
2025-01-09 20:00:00,31.27636490996853,33
2025-01-09 21:00:00,37.992622167726616,29
2025-01-09 22:00:00,41.73798640202568,41
2025-01-09 23:00:00,34.14896227580578,26
2025-01-10 00:00:00,38.9530957854236,44
2025-01-10 01:00:00,27.87874774300193,19
2025-01-10 02:00:00,23.828867100243745,34
2025-01-10 03:00:00,19.05283087500876,21
2025-01-10 04:00:00,18.263217157092175,19
2025-01-10 05:00:00,34.278353409954306,36
2025-01-10 06:00:00,17.780114927346986,21
2025-01-10 07:00:00,20.50208548525582,27
2025-01-10 08:00:00,11.77710527231407,12
2025-01-10 09:00:00,9.79372506129071,5
2025-01-10 10:00:00,13.128846883303192,8
2025-01-10 11:00:00,12.753773258741223,11
2025-01-10 12:00:00,8.808210284901701,15
2025-01-10 13:00:00,6.9086955485509085,7
2025-01-10 14:00:00,8.33524592432904,6
2025-01-10 15:00:00,6.526235447200623,5
2025-01-10 16:00:00,6.871952238906427,6
2025-01-10 17:00:00,6.856651962047368,4
2025-01-10 18:00:00,5.550844610438095,2
2025-01-10 19:00:00,10.505592303840578,13
2025-01-10 20:00:00,12.243068404108575,10
2025-01-10 21:00:00,6.376638357544653,9
2025-01-10 22:00:00,6.661983030607785,8
2025-01-10 23:00:00,5.384542178848767,3
2025-01-11 00:00:00,6.927905776253759,7
2025-01-11 01:00:00,5.373585444692544,9
2025-01-11 02:00:00,5.173097098858723,3
2025-01-11 03:00:00,6.009046372051292,9
2025-01-11 04:00:00,7.719898476001794,10
2025-01-11 05:00:00,5.269809036927245,11
2025-01-11 06:00:00,4.754140604719296,3
2025-01-11 07:00:00,4.133206300133896,5
2025-01-11 08:00:00,3.4300467917691564,2
2025-01-11 09:00:00,5.9361060754332975,6
2025-01-11 10:00:00,6.645680639166599,4
2025-01-11 11:00:00,4.488306545377262,4
2025-01-11 12:00:00,5.943107682890098,10
2025-01-11 13:00:00,11.136626059689245,11
2025-01-11 14:00:00,14.58420114085777,13
2025-01-11 15:00:00,8.763565069341249,5
2025-01-11 16:00:00,7.368943375669537,7
2025-01-11 17:00:00,10.569324088531705,5
2025-01-11 18:00:00,8.233647523441695,9
2025-01-11 19:00:00,9.174568687475698,11
2025-01-11 20:00:00,11.228730599214197,13
2025-01-11 21:00:00,8.165718283932687,10
2025-01-11 22:00:00,7.826862660362474,4
2025-01-11 23:00:00,2.8943928170232835,1
2025-01-12 00:00:00,2.1875718610980655,2
2025-01-12 01:00:00,2.113518364708016,1
2025-01-12 02:00:00,1.5175136967072678,1
2025-01-12 03:00:00,2.6285040788673735,1
2025-01-12 04:00:00,1.7674249037959078,1
2025-01-12 05:00:00,1.6315100527973405,3
2025-01-12 06:00:00,1.7944970139333298,2
2025-01-12 07:00:00,2.910551003542274,3
2025-01-12 08:00:00,1.9437877952261107,3
2025-01-12 09:00:00,2.888760841051736,5
2025-01-12 10:00:00,2.978226733731633,2
2025-01-12 11:00:00,2.2768228049531354,2
2025-01-12 12:00:00,2.7203073063656142,4
2025-01-12 13:00:00,2.9769444311141675,2
2025-01-12 14:00:00,2.5516989123686775,0
2025-01-12 15:00:00,2.694826785410436,4
2025-01-12 16:00:00,2.4760017207592417,3
2025-01-12 17:00:00,2.653394852419848,3
2025-01-12 18:00:00,3.340628622663498,5
2025-01-12 19:00:00,5.485608300552704,4
2025-01-12 20:00:00,3.7665099749218713,2
2025-01-12 21:00:00,7.244360490502262,4
2025-01-12 22:00:00,3.9592621946291398,3
2025-01-12 23:00:00,3.827420876098492,2
2025-01-13 00:00:00,4.627647662033937,9
2025-01-13 01:00:00,5.054180369757424,3
2025-01-13 02:00:00,4.190696510231707,1
2025-01-13 03:00:00,3.9719566197437257,4
2025-01-13 04:00:00,3.4655366521061897,0
2025-01-13 05:00:00,2.9576250319614004,4
2025-01-13 06:00:00,3.9177589242797817,6
2025-01-13 07:00:00,4.414172288572486,4
2025-01-13 08:00:00,3.608089253092398,5
2025-01-13 09:00:00,4.8036271112232845,3
2025-01-13 10:00:00,5.278090943332053,5
2025-01-13 11:00:00,6.717504802426301,10
2025-01-13 12:00:00,7.995200992923751,2
2025-01-13 13:00:00,6.090150559639879,7
2025-01-13 14:00:00,5.097533254957054,4
2025-01-13 15:00:00,6.372417347632808,3
2025-01-13 16:00:00,7.560693493442743,8
2025-01-13 17:00:00,7.359678056477216,11
2025-01-13 18:00:00,7.477402636682822,13
2025-01-13 19:00:00,10.75168601012842,11
2025-01-13 20:00:00,8.665156033873927,2
2025-01-13 21:00:00,9.933824439416085,10
2025-01-13 22:00:00,9.03370305096205,9
2025-01-13 23:00:00,8.215986116874014,12
2025-01-14 00:00:00,11.143792817751331,17
2025-01-14 01:00:00,13.714248282451765,14
2025-01-14 02:00:00,16.64380930504606,6
2025-01-14 03:00:00,23.186076667114833,18
2025-01-14 04:00:00,21.60981058280763,23
2025-01-14 05:00:00,24.644353861314915,26
2025-01-14 06:00:00,20.732702809929066,24
2025-01-14 07:00:00,21.281719949679125,19
2025-01-14 08:00:00,19.037011174769955,28
2025-01-14 09:00:00,18.331785651639017,17
2025-01-14 10:00:00,20.536907916287205,20
2025-01-14 11:00:00,14.971047384166303,11
2025-01-14 12:00:00,26.549219019058064,21
2025-01-14 13:00:00,18.060315120335865,23
2025-01-14 14:00:00,11.766381717414315,5
2025-01-14 15:00:00,15.956867376413053,24
2025-01-14 16:00:00,19.09383546128614,18
2025-01-14 17:00:00,21.53339737882241,27
2025-01-14 18:00:00,24.169714680443978,27
2025-01-14 19:00:00,22.256703279271377,24
2025-01-14 20:00:00,15.780999556819378,21
2025-01-14 21:00:00,15.242378184387961,12
2025-01-14 22:00:00,11.765823197268931,3
2025-01-14 23:00:00,15.10380737246289,18
2025-01-15 00:00:00,13.674792770308459,13
2025-01-15 01:00:00,10.151274063977313,7
2025-01-15 02:00:00,8.897545064357082,2
2025-01-15 03:00:00,9.784876358677762,17
2025-01-15 04:00:00,7.989679101839069,9
2025-01-15 05:00:00,6.098536617480694,6
2025-01-15 06:00:00,6.496245927975041,13
2025-01-15 07:00:00,6.900715517683774,10
2025-01-15 08:00:00,5.832424570612902,5
2025-01-15 09:00:00,5.02498041565236,8
2025-01-15 10:00:00,5.385915769902866,7
2025-01-15 11:00:00,3.475174108582627,3
2025-01-15 12:00:00,2.3200647974234174,4
2025-01-15 13:00:00,1.943429097335587,3
2025-01-15 14:00:00,1.9110809786448384,1
2025-01-15 15:00:00,2.2012596236109094,2
2025-01-15 16:00:00,3.5703264199619054,4
2025-01-15 17:00:00,4.696389194978434,3
2025-01-15 18:00:00,4.490412623437787,3
2025-01-15 19:00:00,4.4889301494870715,7
2025-01-15 20:00:00,3.3409218288530202,2
2025-01-15 21:00:00,3.390076142710114,3
2025-01-15 22:00:00,3.1698493622222648,3
2025-01-15 23:00:00,3.572577511622169,4
2025-01-16 00:00:00,2.834670128220802,2
2025-01-16 01:00:00,3.4079302586247606,4
2025-01-16 02:00:00,5.501899834373267,3
2025-01-16 03:00:00,5.2998718194599626,4
2025-01-16 04:00:00,5.96127220639059,10
2025-01-16 05:00:00,7.2683900299533954,9
2025-01-16 06:00:00,6.324707740405536,9
2025-01-16 07:00:00,6.685495141401346,2
2025-01-16 08:00:00,6.614028194651964,6
2025-01-16 09:00:00,6.716102215106573,6
2025-01-16 10:00:00,5.2480234566517305,3
2025-01-16 11:00:00,5.273972602553906,3
2025-01-16 12:00:00,6.107491188682716,11
2025-01-16 13:00:00,9.345129096691155,12
2025-01-16 14:00:00,12.077758685507497,15
2025-01-16 15:00:00,22.04804613011347,24
2025-01-16 16:00:00,16.26198888822379,19
2025-01-16 17:00:00,19.91666822531253,19
2025-01-16 18:00:00,19.637747927815717,28
2025-01-16 19:00:00,35.374588481917975,42
2025-01-16 20:00:00,25.17059496542119,24
2025-01-16 21:00:00,18.046431553683796,15
2025-01-16 22:00:00,14.139250748723658,21
2025-01-16 23:00:00,7.09797914292312,6
2025-01-17 00:00:00,5.956988088739805,6
2025-01-17 01:00:00,4.70238038925697,4
2025-01-17 02:00:00,4.934520157099897,7
2025-01-17 03:00:00,5.470890236699633,7
2025-01-17 04:00:00,9.56195717866123,12
2025-01-17 05:00:00,12.311106930458191,8
2025-01-17 06:00:00,9.898443904736451,6
2025-01-17 07:00:00,7.306074895054117,6
2025-01-17 08:00:00,8.308827614197721,6
2025-01-17 09:00:00,5.451302250763055,7
2025-01-17 10:00:00,9.402459691388303,8
2025-01-17 11:00:00,12.97762460075299,15
2025-01-17 12:00:00,10.748697188438255,10
2025-01-17 13:00:00,6.18778300219777,3
2025-01-17 14:00:00,9.18968472272398,7
2025-01-17 15:00:00,8.613127473327042,13
2025-01-17 16:00:00,12.151345501611761,11
2025-01-17 17:00:00,7.204540896422479,7
2025-01-17 18:00:00,5.909937881728267,7
2025-01-17 19:00:00,5.869964347613728,3
2025-01-17 20:00:00,5.905724920178806,5
2025-01-17 21:00:00,5.117051272412856,3
2025-01-17 22:00:00,6.161229227911416,10
2025-01-17 23:00:00,4.42623023509114,4
2025-01-18 00:00:00,4.2670763458740035,9
2025-01-18 01:00:00,4.459082540829236,4
2025-01-18 02:00:00,5.233076942198132,5
2025-01-18 03:00:00,6.463725265486396,8
2025-01-18 04:00:00,4.553858043082645,4
2025-01-18 05:00:00,2.8875653276208006,3
2025-01-18 06:00:00,4.35431782861355,5
2025-01-18 07:00:00,4.844168732754236,3
2025-01-18 08:00:00,3.8760353343198113,1
2025-01-18 09:00:00,6.2519265105436395,5
2025-01-18 10:00:00,6.400777458966025,9
2025-01-18 11:00:00,9.005716467350627,9
2025-01-18 12:00:00,8.923551359691935,6
2025-01-18 13:00:00,16.086100479322617,13
2025-01-18 14:00:00,25.690774137073397,30
2025-01-18 15:00:00,21.96846461246231,26
2025-01-18 16:00:00,27.305025767779306,33
2025-01-18 17:00:00,30.441351195960095,31
2025-01-18 18:00:00,41.93300340646933,50
2025-01-18 19:00:00,28.226588426471956,32
2025-01-18 20:00:00,31.80229637009757,35
2025-01-18 21:00:00,39.82762698154245,34
2025-01-18 22:00:00,21.18265794821317,19
2025-01-18 23:00:00,13.818634759337577,15
2025-01-19 00:00:00,7.123643821056944,10
2025-01-19 01:00:00,6.455278989620767,8
2025-01-19 02:00:00,7.904149733028879,10
2025-01-19 03:00:00,12.124128043041056,13
2025-01-19 04:00:00,11.859603650482368,18
2025-01-19 05:00:00,18.514193138026734,20
2025-01-19 06:00:00,11.46217187269116,4
2025-01-19 07:00:00,6.596615828563474,9
2025-01-19 08:00:00,6.398326757356934,8
2025-01-19 09:00:00,7.091708017808536,6
2025-01-19 10:00:00,6.900841613112635,4
2025-01-19 11:00:00,3.6520931677366204,3
2025-01-19 12:00:00,3.6120350306356497,1
2025-01-19 13:00:00,2.482308099615062,5
2025-01-19 14:00:00,3.1427651465517665,2
2025-01-19 15:00:00,3.5905279399049195,2
2025-01-19 16:00:00,2.7535534670258444,1
2025-01-19 17:00:00,2.4316242639212278,2
2025-01-19 18:00:00,1.8346235703868017,2
2025-01-19 19:00:00,1.8930050161462637,0
2025-01-19 20:00:00,2.6465895204780856,3
2025-01-19 21:00:00,2.032694651940393,1
2025-01-19 22:00:00,2.473366211458388,1
2025-01-19 23:00:00,2.185174457264726,2
2025-01-20 00:00:00,1.7953875986395338,0
2025-01-20 01:00:00,1.8300122706503301,1
2025-01-20 02:00:00,1.4105867285776121,1
2025-01-20 03:00:00,1.2727533610093644,1
2025-01-20 04:00:00,0.9514500921905357,2
2025-01-20 05:00:00,1.8637857942727154,3
2025-01-20 06:00:00,1.9788784879769497,4
2025-01-20 07:00:00,1.680275879697847,2
2025-01-20 08:00:00,1.89207850553269,2
2025-01-20 09:00:00,1.9204617381272042,2
2025-01-20 10:00:00,1.8853592366408007,2
2025-01-20 11:00:00,2.380080631483509,2
2025-01-20 12:00:00,3.100309224099006,4
2025-01-20 13:00:00,2.70810279682682,3
2025-01-20 14:00:00,2.349405511783546,2
2025-01-20 15:00:00,2.2465834439049304,1
2025-01-20 16:00:00,1.1721452411339615,1
2025-01-20 17:00:00,0.7999615666570458,3
2025-01-20 18:00:00,1.3211494609457832,2
2025-01-20 19:00:00,2.312985843945507,0
2025-01-20 20:00:00,2.2308292640214846,3
2025-01-20 21:00:00,2.761278229026938,2
2025-01-20 22:00:00,3.1228809463671783,3
2025-01-20 23:00:00,8.052272070355512,10
2025-01-21 00:00:00,11.00116251729876,9
2025-01-21 01:00:00,10.177684416518419,10
2025-01-21 02:00:00,7.374273645510835,10
2025-01-21 03:00:00,4.4666359336730475,5
2025-01-21 04:00:00,4.774621707522246,2
2025-01-21 05:00:00,3.8141417870748686,4
2025-01-21 06:00:00,2.5233204688545245,2
2025-01-21 07:00:00,2.1507076486257644,1
2025-01-21 08:00:00,1.6217642097761749,1
2025-01-21 09:00:00,2.8461102356733816,2
2025-01-21 10:00:00,3.813774547275712,4
2025-01-21 11:00:00,3.856532744542159,4
2025-01-21 12:00:00,6.090530805051816,4
2025-01-21 13:00:00,6.172357551502854,5
2025-01-21 14:00:00,4.716954961185442,8
2025-01-21 15:00:00,7.470891993069266,7
2025-01-21 16:00:00,8.607282013163072,7
2025-01-21 17:00:00,6.13663293903559,3
2025-01-21 18:00:00,5.73697858113094,6
2025-01-21 19:00:00,4.3814182666670884,7
2025-01-21 20:00:00,2.9128612036559574,0
2025-01-21 21:00:00,3.951140210026671,5
2025-01-21 22:00:00,7.089401170866803,6
2025-01-21 23:00:00,4.579420471751865,5
2025-01-22 00:00:00,5.44586442442618,5
2025-01-22 01:00:00,4.461088521333318,10
2025-01-22 02:00:00,3.876595964648624,1
2025-01-22 03:00:00,3.2869605284071324,4
2025-01-22 04:00:00,2.5902121579483417,2
2025-01-22 05:00:00,2.716056959462883,1
2025-01-22 06:00:00,2.1823646328861948,1
2025-01-22 07:00:00,2.466986775908817,2
2025-01-22 08:00:00,2.5174539816751427,2
2025-01-22 09:00:00,2.4251009304501503,5
2025-01-22 10:00:00,1.9151238307525413,1
2025-01-22 11:00:00,1.6900086822799587,0
2025-01-22 12:00:00,2.238008138562155,2
2025-01-22 13:00:00,2.707576585731061,3
2025-01-22 14:00:00,2.0822657607212327,3
2025-01-22 15:00:00,2.2412984558012847,2
2025-01-22 16:00:00,2.9229419612321665,1
2025-01-22 17:00:00,1.8195903800022373,3
2025-01-22 18:00:00,2.2527705013261405,3
2025-01-22 19:00:00,1.921752482377132,1
2025-01-22 20:00:00,2.392232764971139,3
2025-01-22 21:00:00,1.9740947379208176,1
2025-01-22 22:00:00,1.20335284895503,1
2025-01-22 23:00:00,0.7929978890698915,0
2025-01-23 00:00:00,0.8821081568139805,2
2025-01-23 01:00:00,1.039999333828945,1
2025-01-23 02:00:00,0.8576458534356314,0
2025-01-23 03:00:00,1.1344679919273357,0
2025-01-23 04:00:00,0.7422059585459719,2
2025-01-23 05:00:00,0.8004556739518729,0
2025-01-23 06:00:00,0.6100109450407016,0
2025-01-23 07:00:00,0.5573045628377138,0
2025-01-23 08:00:00,0.6308294550870152,0
2025-01-23 09:00:00,0.5404593474300252,2
2025-01-23 10:00:00,0.538232943313373,0
2025-01-23 11:00:00,0.8137265505628861,0
2025-01-23 12:00:00,0.7494467416251962,0
2025-01-23 13:00:00,1.0588469233420572,1
2025-01-23 14:00:00,0.8153655992374609,2
2025-01-23 15:00:00,1.0465514280550408,1
2025-01-23 16:00:00,1.7439765271529957,0
2025-01-23 17:00:00,0.8757610654980404,1
2025-01-23 18:00:00,0.7522958886479552,0
2025-01-23 19:00:00,0.983339594031868,0
2025-01-23 20:00:00,1.0036040448677381,2
2025-01-23 21:00:00,1.2155946065649854,3
2025-01-23 22:00:00,1.0884427636630405,4
2025-01-23 23:00:00,1.2055783960869286,2
2025-01-24 00:00:00,1.2353819593772386,1
2025-01-24 01:00:00,1.8806504577660015,2
2025-01-24 02:00:00,2.1315192076838754,4
2025-01-24 03:00:00,2.4614384488210415,4
2025-01-24 04:00:00,2.253799422751967,2
2025-01-24 05:00:00,2.026229307079146,0
2025-01-24 06:00:00,1.8618529318923565,1
2025-01-24 07:00:00,2.2018570557204806,4
2025-01-24 08:00:00,2.0218493570795446,5
2025-01-24 09:00:00,2.3076191863426003,1
2025-01-24 10:00:00,4.470488362916876,5
2025-01-24 11:00:00,5.838255753907621,5
2025-01-24 12:00:00,5.253399085330014,4
2025-01-24 13:00:00,7.513997531269052,3
2025-01-24 14:00:00,6.514161643867289,3
2025-01-24 15:00:00,3.487949858052745,3
2025-01-24 16:00:00,2.624510562327123,3
2025-01-24 17:00:00,1.5463294475791276,0
2025-01-24 18:00:00,1.4756634324992748,1
2025-01-24 19:00:00,1.5771977542276883,0
2025-01-24 20:00:00,2.762870853570915,1
2025-01-24 21:00:00,3.139322135019949,2
2025-01-24 22:00:00,3.0088209414724423,4
2025-01-24 23:00:00,3.9581013126771185,5
2025-01-25 00:00:00,2.0628892001339167,3
2025-01-25 01:00:00,2.3141869384327065,3
2025-01-25 02:00:00,3.0308313189134375,3
2025-01-25 03:00:00,1.9942960266617809,2
2025-01-25 04:00:00,2.942838735666786,3
2025-01-25 05:00:00,3.344866411888925,4
2025-01-25 06:00:00,3.0130140997418784,1
2025-01-25 07:00:00,3.736316930368541,4
2025-01-25 08:00:00,7.4922944354443635,5
2025-01-25 09:00:00,7.754033051417268,11
2025-01-25 10:00:00,8.172219349296817,11
2025-01-25 11:00:00,6.947397423563017,9
2025-01-25 12:00:00,5.2960822383129775,5
2025-01-25 13:00:00,6.774676524310288,7
2025-01-25 14:00:00,5.16124994199119,6
2025-01-25 15:00:00,5.264897169402097,8
2025-01-25 16:00:00,4.550254635707719,5
2025-01-25 17:00:00,5.278225062881672,3
2025-01-25 18:00:00,5.81814168201726,6
2025-01-25 19:00:00,7.882662641217682,3
2025-01-25 20:00:00,6.612087637098342,6
2025-01-25 21:00:00,6.013241038285749,5
